OBJECTID,GEOMETRYID,TRAILNAME,TRLALTNAME,TRLLABEL,TRLFEATTYPE,TRAILSTATUS,TRLSURFACE,TRAILTYPE,TRAILCLASS,TRLUSE,DISTRIBUTE,RESTRICTION,UNITCODE,ISEXTANT,UNITNAME,GROUPCODE,REGIONCODE,CREATEDATE,EDITDATE,MAPMETHOD,MAPSOURCE,SOURCESCALE,SOURCEDATE,XYERROR,FMSSID,ASSETID,NOTES,FEATUREID,EDITBY,CREATEBY,FACILITYTYPE,ASSETCODE,COUNTY,LANDFORM,MANAGEMENTZONE,WATERSHED,LON,LAT,COORD_SYSTEM,DATUM,UTM_ZONE,X_COORD,Y_COORD,STATE,QUADNAME,HERROR,VERROR,PARKDISTRICT,FMSS_LOC,FMSS_ASSET,LOC_NAME,MTFCC,FRA,ACCESS,AGENCY_DAT,ACCESS_STA,ADMIN_ORG,CONG_DIST,DESIGN_USE,HIST_SIGNF,JURIDICT,LAND_PLAN,MANGED_US,MTR_PROHIBITED,NAT_TR_DES,PR_TR_MNTR,PROHIB_USE,ROW,ROAD_SYS,SHARED_SYS,SPC_MGT_AR,GRSM_STATUS,RuleID,Shape__Length
829,ed645230-c194-44a1-b20e-deadda7f7b1e,Cades Cove Horse Trail,,Cades Cove Horse Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-16T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Blount,,,Abrams Creek Upper,,,GCS,NAD83,17,,,Tennessee,CADES COVE,>1m <=5m,,Cades Cove District,44271,,,Bridle Path ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.00201170217276006
830,9e5ddea5-555a-4db6-a960-b28fb97ceba1,Cades Cove Horse Trail,,Cades Cove Horse Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-16T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Blount,,,Abrams Creek Upper,,,GCS,NAD83,17,,,Tennessee,CADES COVE,>1m <=5m,,Cades Cove District,44271,,,Bridle Path ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0140146266882004
831,498fa1bc-09cb-4f8f-99e2-1ebd69078b17,Cades Cove Horse Trail,,Cades Cove Horse Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-16T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Blount,,,Abrams Creek Upper,,,GCS,NAD83,17,,,Tennessee,CADES COVE,>1m <=5m,,Cades Cove District,44271,,,Bridle Path ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.00137890328981936
832,03975d4d-ffc6-4362-84a8-60de7ed440f5,Cades Cove Horse Trail,,Cades Cove Horse Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-16T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Blount,,,Abrams Creek Upper,,,GCS,NAD83,17,,,Tennessee,CADES COVE,>1m <=5m,,Cades Cove District,44271,,,Bridle Path ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0161494497098957
833,c4d39219-f0c8-47da-a273-77238e4b296f,Cades Cove Nature Trail,,Cades Cove Nature Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2006-02-02T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Blount,,,Abrams Creek Upper,,,GCS,NAD83,17,,,Tennessee,CADES COVE,>1m <=5m,,Cades Cove District,44272,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.000525826049452294
834,18fc77d4-4c85-4fc3-9649-7d7ec6daa945,Caldwell Fork Trail,,Caldwell Fork Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-17T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Haywood,,,Upper Cataloochee Creek,,,GCS,NAD83,17,,,North Carolina,DELLWOOD,>1m <=5m,,Cataloochee District,47282,,,Bridle Path ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0302235950715635
835,80b72b8b-bfbe-4172-93b3-59e37d16b78f,Caldwell Fork Trail,,Caldwell Fork Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-17T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Haywood,,,Upper Cataloochee Creek,,,GCS,NAD83,17,,,North Carolina,DELLWOOD,>1m <=5m,,Cataloochee District,47282,,,Bridle Path ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.00664153111548058
836,e0410dd4-13ca-4fc0-9164-713533b33c41,Caldwell Fork Trail,,Caldwell Fork Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-17T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Haywood,,,Upper Cataloochee Creek,,,GCS,NAD83,17,,,North Carolina,DELLWOOD,>1m <=5m,,Cataloochee District,47282,,,Bridle Path ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0233252856582688
837,cf5f3da4-bc01-48b1-91a6-6e7a48335127,Camel Gap Trail,,Camel Gap Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-17T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Haywood,,,Big Creek,,,GCS,NAD83,17,,,North Carolina,LUFTEE KNOB,>1m <=5m,,Cosby District,44239,,,Bridle Path ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0685944154308868
838,64561718-f7b9-4f31-9fcf-de7a23f07da6,Cane Creek Trail,,Cane Creek Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2005-01-27T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Blount,,,Little River-Hesse Creek,,,GCS,NAD83,17,,,Tennessee,BLOCKHOUSE,>1m <=5m,,Cades Cove District,44255,,,Bridle Path ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0338466627684276
839,97bd1555-a897-4238-af3d-1d9214ec11b7,Tritt Cemetery Access Trail,,Tritt Cemetery Access Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-17T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Cocke,,,Cosby Creek,,,GCS,NAD83,17,,,Tennessee,HARTFORD,>1m <=5m,,Cosby District,0,,,Walkway/Pedestrian Trail ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.000318289273513805
840,9bb9d4cc-61ea-4f63-af00-b5a71c1f0405,Tritt Cemetery Access Trail,,Tritt Cemetery Access Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-17T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Cocke,,,Cosby Creek,,,GCS,NAD83,17,,,Tennessee,HARTFORD,>1m <=5m,,Cosby District,0,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.000267506570806731
841,f750bde6-bbf1-4229-9f1f-0f99b9736d4a,Chestnut Top Trail,,Chestnut Top Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-26T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Blount,,,Little River-Crooked Creek,,,GCS,NAD83,17,,,Tennessee,WEAR COVE,>1m <=5m,,Cades Cove District,44291,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.0697992129726952
842,34858d60-4886-4b10-acc5-ea2378a1d001,Chimney Tops Trail,,Chimney Tops Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-26T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Sevier,,,West Prong Little Pigeon River Upper,,,GCS,NAD83,17,,,Tennessee,MOUNT LE CONTE,>1m <=5m,,Little River District,46835,,,Walkway/Pedestrian Trail ,,Closed: Fire,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.0182353724662957
843,b414ad37-1086-4665-835a-cbbad5104859,Cooper Road Trail,,Cooper Road Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2005-02-21T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Blount,,,Abrams Creek Upper,,,GCS,NAD83,17,,,Tennessee,CADES COVE,>1m <=5m,,Cades Cove District,44252,,,Bridle Path ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Horse Trail Located by GPS (Open),0.00302842163130628
844,616f80c5-01fa-4466-b14a-b766431f798b,Cooper Road Trail,,Cooper Road Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2005-02-21T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Blount,,,Abrams Creek Lower,,,GCS,NAD83,17,,,Tennessee,BLOCKHOUSE,>1m <=5m,,Cades Cove District,44252,,,Bridle Path ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0281869195021328
845,fb1f58ab-5aaa-4022-b941-4b9b2030609f,Cooper Road Trail,,Cooper Road Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2005-02-21T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Blount,,,Abrams Creek Lower,,,GCS,NAD83,17,,,Tennessee,BLOCKHOUSE,>1m <=5m,,Cades Cove District,44252,,,Bridle Path ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0090385893847296
846,c7533cf0-1a8c-4ab5-a84f-1ac583ba5053,Cove Mountain Trail,,Cove Mountain Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-08-29T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Sevier,,,Waldon Creek,,,GCS,NAD83,17,,,Tennessee,GATLINBURG,>1m <=5m,,Little River District,46686,,,Walkway/Pedestrian Trail ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.136185085246062
847,c3e8359e-493b-44d4-bc1d-8b316c0d9958,Cove Mountain Trail,,Cove Mountain Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-08-29T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Sevier,,,Waldon Creek,,,GCS,NAD83,17,,,Tennessee,GATLINBURG,>1m <=5m,,Little River District,46686,,,Walkway/Pedestrian Trail ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00174861582506151
848,07be1e73-1a1e-492c-9f57-a417c3c71e79,Crib Gap Trail,,Crib Gap Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-28T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Blount,,,Little River-Crooked Creek,,,GCS,NAD83,17,,,Tennessee,CADES COVE,>1m <=5m,,Cades Cove District,44276,,,Bridle Path ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0154101076510442
849,96b93ca0-3d0a-4e0d-b783-b6db004c61c7,Crib Gap Trail,,Crib Gap Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-28T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Blount,,,Little River-Crooked Creek,,,GCS,NAD83,17,,,Tennessee,THUNDERHEAD MOUNTAIN,>1m <=5m,,Cades Cove District,44276,,,Bridle Path ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Horse Trail Located by GPS (Open),0.00235537843001403
850,10523219-9a4c-46fb-8782-c0dd64fdc431,Deep Creek Trail,,Deep Creek Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-29T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Deep Creek,,,GCS,NAD83,17,,,North Carolina,CLINGMANS DOME,>1m <=5m,,Oconaluftee District,47284,,,Walkway/Pedestrian Trail ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,1,Trail Located by GPS (Open),0.00718050505967044
851,9635d0ad-373f-4a30-8c38-7039e6e6dc8c,Deep Creek Trail,,Deep Creek Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-29T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Deep Creek,,,GCS,NAD83,17,,,North Carolina,CLINGMANS DOME,>1m <=5m,,Oconaluftee District,47284,,,Bridle Path ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0107559472679225
852,6c4efb87-609d-4377-b1b1-f93466d84495,Deep Creek Trail,,Deep Creek Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-29T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Deep Creek,,,GCS,NAD83,17,,,North Carolina,BRYSON CITY,>1m <=5m,,Deep Creek District,47284,,,Bridle Path ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0679731023249913
853,f7f4e26f-4722-4029-b128-3a1490b3980a,Deep Creek Trail,,Deep Creek Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2005-11-15T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Deep Creek,,,GCS,NAD83,17,,,North Carolina,BRYSON CITY,>1m <=5m,,Deep Creek District,47284,,,Bridle Path ,Yes,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Trail Located by GPS (Open),0.0136384238264943
854,d35bdd90-da16-4c47-90c8-1e0fbce89720,Juney Whank Falls Trail,,Juney Whank Falls Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-08-29T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Deep Creek,,,GCS,NAD83,17,,,North Carolina,BRYSON CITY,>1m <=5m,,Deep Creek District,47322,,,Bridle Path ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.00259031670693397
855,9ea01874-8046-4729-87de-785d1611c3f0,Loop Trail,,Loop Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-29T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Deep Creek,,,GCS,NAD83,17,,,North Carolina,BRYSON CITY,>1m <=5m,,Deep Creek District,47339,,,Bridle Path ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Trail Located by GPS (Open),0.0083341115689889
856,5f5d0832-0ae6-45cd-ba4f-6094d0a75871,Deeplow Gap Trail,,Deeplow Gap Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-29T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Deep Creek,,,GCS,NAD83,17,,,North Carolina,CLINGMANS DOME,>1m <=5m,,Oconaluftee District,47287,,,Bridle Path ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0291070614655062
857,fbcb8212-24f0-48d2-81eb-4a26c483f8dc,Deeplow Gap Trail,,Deeplow Gap Trail,Park Trail (only),Existing,Native,Standard Terra Trail,Class 3: Developed,,Public ,Unrestricted,GRSM,Yes,Great Smoky Mountains National Park,,Southeast Region,2017-07-26T16:21:53.461Z,2017-07-26T16:21:53.461Z,Differential GPS,,,2002-07-29T00:00:00.000Z,> 1 m and <= 5 m,,,,,GRSM_GIS,GRSM_GIS,,Trail,Swain,,,Kirkland Creek-Tuckasegee River,,,GCS,NAD83,17,,,North Carolina,SMOKEMONT,>1m <=5m,,Oconaluftee District,47287,,,Bridle Path ,,Open,NATIONAL PARK SERVICE,NOT EVALUATED,GRSM,Congressional District 1,HIKER/PEDESTRIAN/PACK AND SADDLE,NOT EVALUATED,NATIONAL PARK SERVICE,,,YES,,NATIONAL PARK SERVICE,,,,,,2,Horse Trail Located by GPS (Open),0.0377988654288002
